Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Amazon Link (product.metafields.custom.amazon_link),Author Info (product.metafields.custom.author_info),Bought Amount (product.metafields.custom.bought_amount),Product Material (product.metafields.custom.product_material),product_video_media (product.metafields.custom.product_video_media),Rich Description (product.metafields.custom.rich_description),SEO Product Title (product.metafields.custom.seo_product_title),Size Guide (product.metafields.custom.size_guide),Wood Type (product.metafields.custom.wood_type),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Mounting type (product.metafields.shopify.mounting-type),Suitable location (product.metafields.shopify.suitable-location),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
modern-curved-sculptural-wood-bookcase-living-room,,,,,,,,,Custom,,,"79""H x 61""W x 12""D",,,"No, I will install it myself",,,0.0,,0,continue,manual,5310.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-curved-sculptural-wood-bookcase-living-room,,,,,,,,,Custom,,,"79""H x 61""W x 12""D",,,"Yes, I need on-site installation",,,0.0,,0,continue,manual,5660.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-curved-sculptural-wood-bookcase-living-room,,,,,,,,,Custom,,,Custom,,,"No, I will install it myself",,,0.0,,0,continue,manual,8060.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-curved-sculptural-wood-bookcase-living-room,,,,,,,,,Custom,,,Custom,,,"Yes, I need on-site installation",,,0.0,,0,continue,manual,8410.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,Handmade Fluted Wood Floating Shelf Scalloped Trim,"<div class=""dm-tabs__rte"" style=""margin:0; padding:0; background:transparent; color:#2a211b; font-family:inherit;"">
  <div style=""display:grid; gap:16px; margin:0; padding:0; background:transparent;"">
    <div style=""padding:16px 18px; border-radius:16px; background:rgba(91,50,24,0.055); border:1px solid rgba(92,58,35,0.10);"">
      <div style=""margin:0 0 6px; color:#5a3218; font-size:11px; line-height:1; font-weight:600; letter-spacing:0.16em; text-transform:uppercase;"">
        Handmade Fluted Design
      </div>
      <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
        Add an elegant touch to your interior with a handcrafted floating shelf featuring vertical fluted details, a layered scalloped trim, and natural wood warmth.
      </p>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        01
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Handmade Fluted Wood Design
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          This floating shelf features a beautiful layered scalloped trim with vertical fluted detail, giving your wall a warm, textured, and high-end decorative look.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        02
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Custom Size for Your Space
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Available in custom sizing so you can choose the right length for your wall, whether you need a small accent shelf, medium display ledge, or long statement shelf.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        03
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Perfect for Plants and Decor
        </h3>
        <p style=""margin:0 0 10px; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Great for displaying potted plants, books, framed art, candles, vases, bowls, collectibles, or everyday decorative accents in a clean floating style.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        04
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Solid Wood Wall Shelf
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Made with a rich natural wood appearance and visible grain detail, this shelf adds organic warmth to modern, rustic, farmhouse, boho, wabi sabi, and minimalist interiors.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        05
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Multiple Finish Options
        </h3>
        <p style=""margin:0 0 10px; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Choose from Warm Wood, Dark Warm Wood, Cool Dark Wood, or Natural Finish to match your wall color, furniture, and home decor style.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        06
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Space-Saving Wall Mounted Display
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Designed to mount directly on the wall, helping you decorate vertically while keeping tables, counters, and floors less cluttered.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        07
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Great Gift for Home Decor Lovers
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          A thoughtful choice for housewarming gifts, new apartment decor, birthdays, Mother’s Day, Christmas, or anyone who loves handmade wood shelves and cozy interior styling.
        </p>
      </div>
    </div>
  </div>
</div>",Wrydeco,Furniture > Shelving > Bookcases & Standing Shelves > Floating Bookcases & Shelves,floating-shelf-modern,"rich_desc, source_amazon",true,Choose Width Option,"24""W x 3.5""H",,Choose Depth Option,"5""D",,Wood Finish,Warm Wood,,,0.0,,0,deny,manual,469.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-001-logo-85b9221c9216_293dc838-e71b-4847-82e1-3435466de9c2.jpg?v=1786273299,1,Image 0,false,Vertical Fluted Solid Wood Floating Shelf | Wrydeco,Add elegant warmth home with Wrydeco's handmade fluted wood floating shelf. Features vertical fluted details and layered scalloped trim for cozy wall decor.,https://www.amazon.com/dp/B0H6JD24R1?th=1,nhan-pham,39,,https://cdn.shopify.com/videos/c/o/v/f3b81157202146dfaad39fd98da376a7.mp4,"<div class=""description-root""><img alt=""g"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-08ff4b54686a7cb600234811.jpg?v=1786940152""> <img alt=""h"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-4087d36962b46abc3a710eb9.jpg?v=1786940158""> <img alt=""f"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-98400b0341c16fa8b7215d3c.jpg?v=1786940163""> <img alt=""b"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-2919db0a26fb490112d12096.jpg?v=1786940168""> <img alt=""x"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-44d8fc9a62ac5e542d1fbf2a.jpg?v=1786940173""> <img alt=""d"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-a14bc97905956a3f234d88bc.jpg?v=1786940178""> <img alt=""x"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-c3d27a15533bc01640b5c36a.jpg?v=1786940148""></div>",Handmade Fluted Wood Floating Shelf Scalloped Trim,,,4,,,,,,,,,,kg,,,active
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"5""D",,,Dark Warm Wood,,,0.0,,0,deny,manual,469.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-002-logo-2c75de0a923f_653f4b73-0223-4039-96f8-c7fbea398b5b.jpg?v=1786273293,2,Image 1,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"5""D",,,Cool Dark Wood,,,0.0,,0,deny,manual,469.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-003-logo-8a9e95d78fd8_d5453db2-f76f-493e-9437-6e8e15409621.jpg?v=1786273299,3,Image 2,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"5""D",,,Natural Finish,,,0.0,,0,deny,manual,469.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-004-logo-32fd85b20316_576e9425-598c-40cf-93f2-9628a0d063d1.jpg?v=1786273293,4,Image 3,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"5""D",,,Dark Walnut,,,0.0,,0,deny,manual,469.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-005-logo-76a37c37b120_141fb56a-bcd8-47df-8577-f5abb5be80bb.jpg?v=1786273299,5,Image 4,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"5""D",,,Custom,,,0.0,,0,deny,manual,469.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-006-logo-a3db9fcbedd5_f061c82e-fbac-498e-8134-84f7c4f8ac4c.jpg?v=1786273294,6,Image 5,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"7""D",,,Warm Wood,,,0.0,,0,deny,manual,829.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-007-logo-09bc96f00585_22483553-a509-4961-bc3b-43c3ca176570.jpg?v=1786273294,7,Image 6,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"7""D",,,Dark Warm Wood,,,0.0,,0,deny,manual,829.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8337728700473-gallery-008-logo-3139d0147c16_d0384256-8d87-4851-b6fa-555164116e4d.jpg?v=1786273299,8,Image 7,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"7""D",,,Cool Dark Wood,,,0.0,,0,deny,manual,829.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"7""D",,,Natural Finish,,,0.0,,0,deny,manual,829.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"7""D",,,Dark Walnut,,,0.0,,0,deny,manual,829.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"24""W x 3.5""H",,,"7""D",,,Custom,,,0.0,,0,deny,manual,829.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"5""D",,,Warm Wood,,,0.0,,0,deny,manual,649.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"5""D",,,Dark Warm Wood,,,0.0,,0,deny,manual,649.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"5""D",,,Cool Dark Wood,,,0.0,,0,deny,manual,649.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"5""D",,,Natural Finish,,,0.0,,0,deny,manual,649.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"5""D",,,Dark Walnut,,,0.0,,0,deny,manual,649.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"5""D",,,Custom,,,0.0,,0,deny,manual,649.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"7""D",,,Warm Wood,,,0.0,,0,deny,manual,1009.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"7""D",,,Dark Warm Wood,,,0.0,,0,deny,manual,1009.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"7""D",,,Cool Dark Wood,,,0.0,,0,deny,manual,1009.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"7""D",,,Natural Finish,,,0.0,,0,deny,manual,1009.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"7""D",,,Dark Walnut,,,0.0,,0,deny,manual,1009.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"32""W x 3.5""H",,,"7""D",,,Custom,,,0.0,,0,deny,manual,1009.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"5""D",,,Warm Wood,,,0.0,,0,deny,manual,1119.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"5""D",,,Dark Warm Wood,,,0.0,,0,deny,manual,1119.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"5""D",,,Cool Dark Wood,,,0.0,,0,deny,manual,1119.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"5""D",,,Natural Finish,,,0.0,,0,deny,manual,1119.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"5""D",,,Dark Walnut,,,0.0,,0,deny,manual,1119.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"5""D",,,Custom,,,0.0,,0,deny,manual,1119.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"7""D",,,Warm Wood,,,0.0,,0,deny,manual,1479.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"7""D",,,Dark Warm Wood,,,0.0,,0,deny,manual,1479.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"7""D",,,Cool Dark Wood,,,0.0,,0,deny,manual,1479.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"7""D",,,Natural Finish,,,0.0,,0,deny,manual,1479.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"7""D",,,Dark Walnut,,,0.0,,0,deny,manual,1479.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-fluted-wood-floating-shelf-scalloped-trim,,,,,,,,,"48""W x 3.5""H",,,"7""D",,,Custom,,,0.0,,0,deny,manual,1479.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
